#t	#1	#2	#3	#4
17672.0	-13.986152226236724	28.203265813291694	0.0	-13.986152226236724
17676.0	-13.98934707050428	28.209653562941178	0.0	-13.98934707050428
17680.0	-13.992541914641825	28.216041312330717	0.0	-13.992541914641825
17684.0	-13.995736758649356	28.222429061460307	0.0	-13.995736758649356
17688.0	-13.998931602526874	28.228816810329953	0.0	-13.998931602526874
17692.0	-14.00212644627438	28.235204558939653	0.0	-14.00212644627438
17696.0	-14.00532128989187	28.2415923072894	0.0	-14.00532128989187
17700.0	-14.008516133379352	28.24798005537921	0.0	-14.008516133379352
17704.0	-14.01171097673682	28.25436780320907	0.0	-14.01171097673682
17708.0	-14.014905819964277	28.26075555077899	0.0	-14.014905819964277
17712.0	-14.01810066306172	28.267143298088957	0.0	-14.01810066306172
17716.0	-14.021295506029151	28.27353104513898	0.0	-14.021295506029151
17720.0	-14.02449034886657	28.27991879192906	0.0	-14.02449034886657
17724.0	-14.027685191573976	28.28630653845919	0.0	-14.027685191573976
17728.0	-14.03088003415137	28.292694284729375	0.0	-14.03088003415137
17732.0	-14.034074876598751	28.299082030739616	0.0	-14.034074876598751
17736.0	-14.03726971891612	28.305469776489907	0.0	-14.03726971891612
17740.0	-14.040464561103477	28.311857521980254	0.0	-14.040464561103477
17744.0	-14.04365940316082	28.318245267210656	0.0	-14.04365940316082
17748.0	-14.046854245088152	28.32463301218111	0.0	-14.046854245088152
17752.0	-14.050049086885469	28.331020756891615	0.0	-14.050049086885469
17756.0	-14.053243928552776	28.33740850134218	0.0	-14.053243928552776
17760.0	-14.05643877009007	28.343796245532797	0.0	-14.05643877009007
17764.0	-14.059633611497352	28.350183989463467	0.0	-14.059633611497352
17768.0	-14.062828452774621	28.356571733134192	0.0	-14.062828452774621
17772.0	-14.066023293921878	28.362959476544972	0.0	-14.066023293921878
17776.0	-14.069218134939122	28.369347219695804	0.0	-14.069218134939122
17780.0	-14.072412975826355	28.37573496258669	0.0	-14.072412975826355
17784.0	-14.075607816583574	28.382122705217633	0.0	-14.075607816583574
17788.0	-14.078802657210781	28.38851044758863	0.0	-14.078802657210781
17792.0	-14.081997497707976	28.394898189699678	0.0	-14.081997497707976
17796.0	-14.085192338075158	28.40128593155078	0.0	-14.085192338075158
17800.0	-14.088387178312328	28.40767367314194	0.0	-14.088387178312328
17804.0	-14.091582018419485	28.414061414473153	0.0	-14.091582018419485
17808.0	-14.094776858396628	28.420449155544414	0.0	-14.094776858396628
17812.0	-14.09797169824376	28.426836896355734	0.0	-14.09797169824376
17816.0	-14.10116653796088	28.43322463690711	0.0	-14.10116653796088
17820.0	-14.104361377547988	28.43961237719854	0.0	-14.104361377547988
17824.0	-14.107556217005085	28.44600011723002	0.0	-14.107556217005085
17828.0	-14.110751056332168	28.452387857001558	0.0	-14.110751056332168
17832.0	-14.11394589552924	28.45877559651315	0.0	-14.11394589552924
17836.0	-14.117140734596298	28.465163335764796	0.0	-14.117140734596298
17840.0	-14.120335573533344	28.471551074756494	0.0	-14.120335573533344
17844.0	-14.123530412340378	28.477938813488247	0.0	-14.123530412340378
17848.0	-14.1267252510174	28.484326551960056	0.0	-14.1267252510174
17852.0	-14.12992008956441	28.49071429017192	0.0	-14.12992008956441
17856.0	-14.133114927981406	28.497102028123837	0.0	-14.133114927981406
17860.0	-14.136309766268392	28.503489765815807	0.0	-14.136309766268392
17864.0	-14.139504604425362	28.50987750324783	0.0	-14.139504604425362
17868.0	-14.142699442452322	28.51626524041991	0.0	-14.142699442452322
17872.0	-14.14589428034927	28.522652977332044	0.0	-14.14589428034927
17876.0	-14.149089118116205	28.529040713984234	0.0	-14.149089118116205
17880.0	-14.152283955753129	28.535428450376475	0.0	-14.152283955753129
17884.0	-14.15547879326004	28.541816186508772	0.0	-14.15547879326004
17888.0	-14.158673630636939	28.548203922381123	0.0	-14.158673630636939
17892.0	-14.161868467883824	28.55459165799353	0.0	-14.161868467883824
17896.0	-14.165063305000698	28.560979393345992	0.0	-14.165063305000698
17900.0	-14.168258141987561	28.567367128438505	0.0	-14.168258141987561
17904.0	-14.17145297884441	28.573754863271073	0.0	-14.17145297884441
17908.0	-14.174647815571248	28.580142597843697	0.0	-14.174647815571248
17912.0	-14.177842652168072	28.586530332156375	0.0	-14.177842652168072
17916.0	-14.181037488634885	28.59291806620911	0.0	-14.181037488634885
17920.0	-14.184232324971683	28.59930580000189	0.0	-14.184232324971683
17924.0	-14.187427161178471	28.60569353353473	0.0	-14.187427161178471
17928.0	-14.190621997255247	28.612081266807625	0.0	-14.190621997255247
17932.0	-14.193816833202012	28.618468999820575	0.0	-14.193816833202012
17936.0	-14.197011669018764	28.62485673257358	0.0	-14.197011669018764
17940.0	-14.200206504705504	28.63124446506664	0.0	-14.200206504705504
17944.0	-14.203401340262232	28.637632197299755	0.0	-14.203401340262232
17948.0	-14.206596175688947	28.644019929272925	0.0	-14.206596175688947
17952.0	-14.20979101098565	28.650407660986147	0.0	-14.20979101098565
17956.0	-14.21298584615234	28.656795392439424	0.0	-14.21298584615234
17960.0	-14.21618068118902	28.663183123632756	0.0	-14.21618068118902
17964.0	-14.219375516095687	28.669570854566143	0.0	-14.219375516095687
17968.0	-14.22257035087234	28.675958585239584	0.0	-14.22257035087234
17972.0	-14.225765185518982	28.68234631565308	0.0	-14.225765185518982
17976.0	-14.228960020035611	28.688734045806626	0.0	-14.228960020035611
17980.0	-14.232154854422228	28.69512177570023	0.0	-14.232154854422228
17984.0	-14.235349688678834	28.70150950533389	0.0	-14.235349688678834
17988.0	-14.238544522805428	28.707897234707602	0.0	-14.238544522805428
17992.0	-14.24173935680201	28.71428496382137	0.0	-14.24173935680201
17996.0	-14.244934190668578	28.720672692675194	0.0	-14.244934190668578
18000.0	-14.248129024405136	28.727060421269073	0.0	-14.248129024405136
18004.0	-14.251323858011682	28.733448149603007	0.0	-14.251323858011682
18008.0	-14.254518691488215	28.739835877676995	0.0	-14.254518691488215
18012.0	-14.257713524834736	28.74622360549104	0.0	-14.257713524834736
18016.0	-14.260908358051246	28.752611333045135	0.0	-14.260908358051246
18020.0	-14.264103191137742	28.758999060339285	0.0	-14.264103191137742
18024.0	-14.267298024094227	28.76538678737349	0.0	-14.267298024094227
18028.0	-14.270492856920697	28.771774514147747	0.0	-14.270492856920697
18032.0	-14.273687689617157	28.778162240662063	0.0	-14.273687689617157
18036.0	-14.276882522183605	28.784549966916433	0.0	-14.276882522183605
18040.0	-14.280077354620042	28.79093769291086	0.0	-14.280077354620042
18044.0	-14.283272186926467	28.79732541864534	0.0	-14.283272186926467
18048.0	-14.28646701910288	28.803713144119875	0.0	-14.28646701910288
18052.0	-14.28966185114928	28.810100869334466	0.0	-14.28966185114928
18056.0	-14.292856683065668	28.816488594289112	0.0	-14.292856683065668
18060.0	-14.296051514852044	28.822876318983813	0.0	-14.296051514852044
18064.0	-14.299246346508408	28.82926404341857	0.0	-14.299246346508408
18068.0	-14.30244117803476	28.83565176759338	0.0	-14.30244117803476
18072.0	-14.305636009431101	28.842039491508242	0.0	-14.305636009431101
