# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
16.6	-1.29317905e-19	-1.5202719070000002e-19	-2.813450957e-19	-5.733261171000001e-19	-6.197350282e-19	7.360775743000001e-19	6.810759541e-19	1.024225969e-18	2.174438874e-18	3.670575102e-18
16.7	8.150108243e-20	-1.515396936e-19	-7.003861119e-20	1.268735849e-18	-1.668760736e-18	8.862717254000001e-19	7.239956011000001e-19	8.235289387000001e-19	1.385902383e-18	2.372945813e-18
16.8	5.383320501e-19	-2.0933157420000001e-19	3.2900047580000003e-19	1.51757985e-18	-2.042473817e-18	8.49645061e-19	2.690442545e-19	9.856575625e-19	2.293377574e-18	4.448899489e-18
16.9	2.431442846e-19	1.152668544e-19	3.58411139e-19	3.186534383e-19	-1.024448228e-18	4.667173566e-19	6.339626618e-19	8.736622906e-19	2.420336646e-18	1.843118984e-18
17.0	-1.747735342e-19	-3.8969241520000006e-20	-2.1374277570000002e-19	-2.668928754e-19	1.250527376e-18	6.71445732e-19	5.416060188e-19	4.351128332e-19	2.0552581889999998e-18	4.119143528e-18
17.1	-9.571994076e-20	-3.4612091330000004e-20	-1.303320321e-19	8.411824502000001e-19	-7.536016414000001e-19	2.340825049e-19	5.954631300000001e-19	6.605843234000001e-19	1.611404212e-18	3.058693743e-18
17.2	6.132722673e-20	1.3031479890000001e-19	1.916420256e-19	1.07359548e-18	2.335551718e-20	7.0726113990000005e-19	4.570113279e-19	7.95784731e-19	1.40221195e-18	3.157027324e-18
17.3	-2.575925025e-19	-9.237205045e-20	-3.499645529e-19	3.564833799e-19	-1.640752298e-18	5.4282505350000005e-19	8.576429523e-19	1.214046566e-18	4.397855015e-18	3.79089691e-18
17.4	-4.167878387e-19	3.093601493e-20	-3.8585182380000003e-19	-3.8145781790000006e-20	-1.114252183e-18	6.75819649e-19	8.010212994000001e-19	6.190784292000001e-19	2.258896547e-18	4.943495038e-18
17.5	2.4429576870000002e-19	8.657987928e-20	3.30875648e-19	-2.5133714910000003e-19	-1.869727415e-18	4.815724836e-19	4.2989488880000004e-19	7.496643459e-19	2.7131264289999998e-18	5.347772032e-18
